CompanyID,CIK,AddedDate,CloseDate,DaysToClose,WeeksToClose,CompanyStatus,Platform,FundraisingType,EquityType,Industry,Valuation,MinimumInvestment,RoundMinimum,RoundMaximum,Raised,PercentOfGoal,RaisedAmountBucket,SuccessStatus,Investors,CompanyName
170,,2017-09-18,2017-11-30,73,10.4,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,,$100,"$75,000","$1,000,000","$16,663",1.7%,#NAME?,#NAME?,37,Xtractmor
169,,2017-09-18,2018-03-16,179,25.6,Failed To Raise,Wefunder,Crowdfunding,Debt,Technology/Software,,$100,"$50,000","$500,000","$24,110",4.8%,#NAME?,#NAME?,23,My Joy Yoga
168,1677181,2017-09-18,2018-05-31,255,36.4,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$100,000","$1,000,000","$67,285",6.7%,#NAME?,#NAME?,154,IGENAPPS
167,1701254,2017-09-18,2018-05-31,255,36.4,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,,$200,"$100,000","$1,000,000","$116,504",11.7%,#NAME?,#NAME?,254,GlobeChat
166,,2017-09-18,2017-10-30,42,6.0,Failed To Raise,Wefunder,Crowdfunding,Equity,Food & Beverage,,$100,"$50,000","$500,000","$22,851",4.6%,#NAME?,#NAME?,57,Lazy Tree Ranch
165,,2017-09-18,2017-11-19,62,8.9,Failed To Raise,Wefunder,Crowdfunding,Equity,Food & Beverage,,$250,"$50,000","$800,000","$12,548",1.6%,#NAME?,#NAME?,25,LIQS Cocktail Shot
164,,2017-09-18,2018-01-31,135,19.3,Successful Raise,Wefunder,Crowdfunding,Equity,Food & Beverage,,$100,"$50,000","$1,000,000","$83,880",8.4%,#NAME?,#NAME?,119,Chicago Steak Company
163,,2017-09-18,2017-10-23,35,5.0,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,,$100,"$100,000","$1,000,000","$24,932",2.5%,#NAME?,#NAME?,34,Quila Maria's Tequila RIA
162,,2017-09-18,2017-12-20,93,13.3,Failed To Raise,Wefunder,Crowdfunding,Equity,Retail ,,$100,"$50,000","$1,070,000","$22,989",2.1%,#NAME?,#NAME?,56,Rock.com
161,1673998,2017-09-18,2018-04-30,224,32.0,Successful Raise,Wefunder,Crowdfunding,Equity,Food & Beverage,,$140,"$100,000","$1,000,000","$627,340",62.7%,#NAME?,#NAME?,619,Texas Beer Co
160,,2017-09-18,2017-10-21,33,4.7,Successful Raise,Wefunder,Crowdfunding,Debt,Fashion,,$100,"$100,000","$1,000,000","$217,955",21.8%,#NAME?,#NAME?,382,Ridgemont Outfitters
159,,2017-09-18,2017-12-31,104,14.9,Successful Raise,Wefunder,Crowdfunding,Debt,Other,,$250,"$50,000","$1,000,000","$116,471",11.6%,#NAME?,#NAME?,202,Payroll4Free.com
157,,2017-09-18,2018-04-30,224,32.0,Successful Raise,Wefunder,Crowdfunding,Debt,Food & Beverage,,$100,"$50,000","$100,000","$155,030",155.0%,#NAME?,#NAME?,237,Avua Cachaca
156,,2017-09-18,2018-04-30,224,32.0,Successful Raise,Wefunder,Crowdfunding,Equity,Technology/Software,,$100,"$100,000","$1,070,000","$264,485",24.7%,#NAME?,#NAME?,332,ModBook
155,,2017-09-18,2018-02-01,136,19.4,Successful Raise,Wefunder,Crowdfunding,Equity,"Medical, Health and Well Being",,$500,"$50,000","$1,000,000","$149,551",15.0%,#NAME?,#NAME?,177,I-PASS Pateint Safety Institute
154,,2017-09-18,2017-10-20,32,4.6,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,,$100,"$100,000","$1,000,000","$238,569",23.9%,#NAME?,#NAME?,293,Epec - James F.C. Hyde
153,,2017-09-18,2017-09-29,11,1.6,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,"Medical, Health and Well Being",,$100,"$200,000","$1,000,000","$414,744",41.5%,#NAME?,#NAME?,638,BioClonetics
152,,2017-09-18,2017-11-17,60,8.6,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$75,000","$107,000","$91,070",85.1%,#NAME?,#NAME?,117,Ganaz
151,,2017-09-18,2018-03-23,186,26.6,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$150,000","$1,070,000","$192,297",18.0%,#NAME?,#NAME?,211,Spacefab
150,,2017-09-18,2017-11-03,46,6.6,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Fashion,,$100,"$250,000","$1,000,000","$358,518",35.9%,#NAME?,#NAME?,451,Vaute
149,,2017-09-18,2017-11-22,65,9.3,Successful Raise,Wefunder,Crowdfunding,Debt,Food & Beverage,,$100,"$50,000","$107,000","$100,195",93.6%,#NAME?,#NAME?,110,Eliot's Adult Nut Butter
148,,2017-09-18,2017-10-31,43,6.1,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Sports,,$100,"$50,000","$1,070,000","$284,720",26.6%,#NAME?,#NAME?,461,Recoup Fitness
147,,2017-09-18,2017-11-01,44,6.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,,$200,"$50,000","$1,070,000","$1,024,729",95.8%,#NAME?,#NAME?,"1,684",Scrap Connection
146,,2017-09-18,2017-11-22,65,9.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Other,,$500,"$250,000","$1,070,000","$851,904",79.6%,#NAME?,#NAME?,343,Neurohacker Collective
145,1705123,2017-09-18,2018-04-30,224,32.0,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$100,000","$1,070,000","$173,699",16.2%,#NAME?,#NAME?,260,Trebel Music
144,1701225,2017-09-18,2017-10-28,40,5.7,Successful Raise,Wefunder,Crowdfunding,Revenue Share,Technology/Software,,$100,"$100,000","$309,000","$308,900",100.0%,#NAME?,#NAME?,498,That Christmas Movie
143,,2017-09-18,2017-11-22,65,9.3,Successful Raise,Wefunder,Crowdfunding,Debt,Food & Beverage,,$100,"$100,000","$500,000","$500,000",100.0%,#NAME?,#NAME?,579,Boardwalk Hospitality
137,,2017-09-18,2018-01-12,116,16.6,Failed To Raise,StartEngine,Crowdfunding,Equity,Other,,$100,"$10,000","$107,000","$2,200",2.1%,#NAME?,#NAME?,12,Go Fish Market
136,,2017-09-18,2017-10-28,40,5.7,Failed To Raise,StartEngine,Crowdfunding,Equity,Other,,$100,"$10,000","$105,000","$4,600",4.4%,#NAME?,#NAME?,13,Big Picture Artists
135,,2017-09-18,2017-10-29,41,5.9,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$100,"$10,000","$500,000","$47,364",9.5%,#NAME?,#NAME?,215,Spendwith
134,,2017-09-18,2017-10-09,21,3.0,Failed To Raise,StartEngine,Crowdfunding,Equity,Other,,$300,"$10,000","$107,000","$5,349",5.0%,#NAME?,#NAME?,9,Mumo
133,,2017-09-18,2017-11-22,65,9.3,Successful Raise,StartEngine,Crowdfunding,Equity,Food & Beverage,,$100,"$10,000","$100,000","$13,433",13.4%,#NAME?,#NAME?,42,VitaPerk
132,,2017-09-18,2017-12-29,102,14.6,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$250,"$10,000","$1,000,000","$28,810",2.9%,#NAME?,#NAME?,29,Quad Marine
131,,2017-09-18,2017-11-23,66,9.4,Failed To Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$250,"$10,000","$107,000","$7,000",6.5%,#NAME?,#NAME?,13,Obron Restaurant Waiter
130,,2017-09-18,2017-11-09,52,7.4,Failed To Raise,StartEngine,Crowdfunding,Equity,Other,,$250,"$10,000","$100,000","$7,625",7.6%,#NAME?,#NAME?,17,WAMI
129,,2017-09-18,2017-10-30,42,6.0,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$100,"$10,000","$100,000","$12,488",12.5%,#NAME?,#NAME?,51,Judobaby
128,,2017-09-18,2017-10-23,35,5.0,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$294,"$10,000","$107,000","$10,993",10.3%,#NAME?,#NAME?,19,BOXX
127,,2017-09-18,2017-10-22,34,4.9,Successful Raise,StartEngine,Crowdfunding,Equity,Sports,,$300,"$10,000","$700,000","$24,125",3.4%,#NAME?,#NAME?,28,SMASH Global
126,,2017-09-18,2017-12-08,81,11.6,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$248,"$10,000","$1,070,000","$70,276",6.6%,#NAME?,#NAME?,47,bringpro
125,,2017-09-18,2017-10-23,35,5.0,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$500,"$10,000","$100,000","$19,000",19.0%,#NAME?,#NAME?,14,Symmpl
123,,2017-09-18,2018-01-26,130,18.6,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$251,"$10,000","$1,070,000","$346,034",32.3%,#NAME?,#NAME?,125,BrightLocker
122,,2017-09-18,2017-12-27,100,14.3,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$500,"$10,000","$1,000,000","$35,361",3.5%,#NAME?,#NAME?,42,Fama Cash
121,,2017-09-18,2017-12-04,77,11.0,Successful Raise,StartEngine,Crowdfunding,Equity,Food & Beverage,,$201,"$10,000","$1,070,000","$47,758",4.5%,#NAME?,#NAME?,78,Coco Jack
120,,2017-09-18,2017-10-12,24,3.4,Successful Raise,StartEngine,Crowdfunding,Equity,Retail ,,$525,"$25,000","$1,000,000","$33,859",3.4%,#NAME?,#NAME?,30,"Insta Slim, Inc."
119,,2017-09-18,2018-03-23,186,26.6,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$125,"$10,000","$1,000,000","$64,898",6.5%,#NAME?,#NAME?,151,Vibrant TV
118,,2017-09-18,2018-01-26,130,18.6,Successful Raise,StartEngine,Crowdfunding,SAFE/CN,Fashion,,$100,"$10,000","$100,000","$78,600",78.6%,#NAME?,#NAME?,199,MI OLA
117,,2017-09-18,2017-12-23,96,13.7,Successful Raise,StartEngine,Crowdfunding,Debt,Other,,$250,"$10,000","$107,000","$78,474",73.3%,#NAME?,#NAME?,92,OPER
116,,2017-09-18,2017-11-16,59,8.4,Successful Raise,StartEngine,Crowdfunding,Equity,Consumer Products,,$250,"$10,000","$100,000","$100,000",100.0%,#NAME?,#NAME?,171,GarageSkins
115,,2017-09-18,2017-11-09,52,7.4,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$150,"$25,000","$1,000,000","$56,751",5.7%,#NAME?,#NAME?,119,Filmio
114,,2017-09-18,2018-04-25,219,31.3,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$100,"$10,000","$1,070,000","$129,550",12.1%,#NAME?,#NAME?,264,N-Gen Technologies
113,,2017-09-18,2017-10-13,25,3.6,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$200,"$10,000","$500,000","$65,325",13.1%,#NAME?,#NAME?,64,Mockout
112,,2017-09-18,2017-10-30,42,6.0,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$260,"$10,000","$100,000","$61,588",61.6%,#NAME?,#NAME?,21,Spare
111,,2017-09-18,2017-10-18,30,4.3,Successful Raise,StartEngine,Crowdfunding,SAFE/CN,Other,,$250,"$10,000","$100,000","$100,000",100.0%,#NAME?,#NAME?,146,Next Future Transportation
110,,2017-09-18,2018-07-21,306,43.7,Failed To Raise,StartEngine,Crowdfunding,Equity,Other,,$247,"$25,000","$1,000,000","$114,228",11.4%,#NAME?,#NAME?,207,Alkane Truck Company
109,,2017-09-18,2017-10-23,35,5.0,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$501,$501,"$12,000,000","$105,894",0.9%,#NAME?,#NAME?,87,Social Blue Book
108,,2017-09-18,2017-09-23,5,0.7,Successful Raise,StartEngine,Crowdfunding,Equity,Sports,,$175,"$50,000","$1,070,000","$126,616",11.8%,#NAME?,#NAME?,351,Los Angeles SuperStars
107,,2017-09-18,2018-01-24,128,18.3,Successful Raise,StartEngine,Crowdfunding,Equity,"Medical, Health and Well Being",,$250,"$10,000","$1,070,000","$145,703",13.6%,#NAME?,#NAME?,88,MedAnswers
106,,2017-09-18,2017-10-31,43,6.1,Successful Raise,StartEngine,Crowdfunding,Equity,Fashion,,$320,"$10,000","$1,070,000","$231,309",21.6%,#NAME?,#NAME?,261,Gracedbygrit
105,,2017-09-18,2017-10-09,21,3.0,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$300,"$10,000","$1,070,000","$221,880",20.7%,#NAME?,#NAME?,178,Bike Friday
104,,2017-09-18,2017-11-07,50,7.1,Successful Raise,StartEngine,Crowdfunding,Equity,Food & Beverage,,$500,"$25,000","$1,070,000","$236,535",22.1%,#NAME?,#NAME?,113,Baja United Group
103,1713288,2017-09-18,2018-09-14,361,51.6,Successful Raise,StartEngine,Crowdfunding,Debt,Technology/Software,,$350,"$10,000","$1,070,000","$767,858",71.8%,#NAME?,#NAME?,811,Keezel
102,,2017-09-18,2017-11-03,46,6.6,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$250,"$10,000","$1,070,000","$645,278",60.3%,#NAME?,#NAME?,600,Shark Wheel
98,,2017-09-18,2018-04-17,211,30.1,Successful Raise,StartEngine,Crowdfunding,Debt,Other,,$400,"$50,000","$1,070,000","$1,070,000",100.0%,#NAME?,#NAME?,"1,100",GeoOrbital
240,,2017-09-19,2017-10-16,27,3.9,Successful Raise,Microventures,Crowdfunding,SAFE/CN,Other,,$100,"$50,000","$107,000","$57,654",53.9%,#NAME?,#NAME?,178,SunPress Vinyl
239,,2017-09-19,2017-10-18,29,4.1,Successful Raise,Microventures,Crowdfunding,Revenue Share,Technology/Software,,$100,"$50,000","$1,070,000","$155,985",14.6%,#NAME?,#NAME?,277,Three Little Stooges
238,,2017-09-19,2017-11-07,49,7.0,Successful Raise,Microventures,Crowdfunding,SAFE/CN,Other,,$100,"$50,000","$700,000","$700,000",100.0%,#NAME?,#NAME?,"1,322",Arbit
237,,2017-09-19,2017-10-16,27,3.9,Successful Raise,Microventures,Crowdfunding,Equity,Other,,$100,"$50,000","$300,000","$233,725",77.9%,#NAME?,#NAME?,191,French Morning
236,,2017-09-19,2017-11-14,56,8.0,Successful Raise,Microventures,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$50,000","$500,000","$94,169",18.8%,#NAME?,#NAME?,266,AstroPrint
235,,2017-09-19,2017-11-08,50,7.1,Failed To Raise,Republic,Crowdfunding,SAFE/CN,"Fashion, Retail ",,$50,"$50,000","$107,000","$5,075",4.7%,#NAME?,#NAME?,34,Ivory Clasp
234,,2017-09-19,2017-11-11,53,7.6,Successful Raise,Republic,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$50,000","$400,000","$83,071",20.8%,#NAME?,#NAME?,148,Edge Tech Labs
232,,2017-09-19,2017-11-01,43,6.1,Successful Raise,Republic,Crowdfunding,SAFE/CN,Other,,$100,"$50,000","$1,000,000","$70,250",7.0%,#NAME?,#NAME?,161,TaxDrop
231,,2017-09-19,2017-09-21,2,0.3,Successful Raise,Republic,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$25,000","$428,000","$55,996",13.1%,#NAME?,#NAME?,116,Light
230,,2017-09-19,2017-10-26,37,5.3,Successful Raise,Republic,Crowdfunding,SAFE/CN,Food & Beverage,,$50,"$50,000","$1,000,000","$258,820",25.9%,#NAME?,#NAME?,814,Jetpack
229,,2017-09-19,2017-10-02,13,1.9,Successful Raise,Republic,Crowdfunding,SAFE/CN,Other,,$100,"$50,000","$428,000","$249,686",58.3%,#NAME?,#NAME?,431,Bellhop
228,,2017-09-19,2017-10-10,21,3.0,Successful Raise,Republic,Crowdfunding,SAFE/CN,Other,,$100,"$50,000","$1,000,000","$325,308",32.5%,#NAME?,#NAME?,729,Geostellar
226,,2017-09-19,2017-10-23,34,4.9,Successful Raise,NextSeed,Crowdfunding,Debt,Food & Beverage,,$100,"$100,000","$500,000","$224,700",44.9%,#NAME?,#NAME?,182,Poitin
225,,2017-09-19,2017-11-02,44,6.3,Successful Raise,NextSeed,Crowdfunding,Debt,Other,,$100,"$50,000","$100,000","$100,000",100.0%,#NAME?,#NAME?,121,Alkalign
224,,2017-09-19,2017-10-30,41,5.9,Successful Raise,TruCrowd,Crowdfunding,Equity,Other,,$102,"$30,000","$1,070,000","$194,394",18.2%,#NAME?,#NAME?,283,Ideal Conceal
223,,2017-09-19,2017-12-30,102,14.6,Successful Raise,TruCrowd,Crowdfunding,Equity,Technology/Software,,$202,"$40,000","$1,070,000","$559,079",52.3%,#NAME?,#NAME?,519,kulaBrands
222,1710013,2017-09-19,2018-12-31,468,66.9,Successful Raise,TruCrowd,Crowdfunding,Revenue Share,Other,,$300,"$9,000","$90,000","$3,300",3.7%,#NAME?,#NAME?,12,Distributed Security
221,1690258,2017-09-19,2018-01-31,134,19.1,Successful Raise,Netcapital,Crowdfunding,Equity,Technology/Software,,$99,"$10,000","$535,000","$29,926",5.6%,#NAME?,#NAME?,0,YouStake
220,,2017-09-19,2017-12-04,76,10.9,Failed To Raise,Netcapital,Crowdfunding,Other Security Type,Other,,$99,"$10,000","$25,000","$1,928",7.7%,#NAME?,#NAME?,0,Photog
219,,2017-09-19,2017-12-04,76,10.9,Failed To Raise,Netcapital,Crowdfunding,Equity,Other,,$99,"$10,000","$107,000","$1,200",1.1%,#NAME?,#NAME?,0,JustHuynh
218,,2017-09-19,2017-11-06,48,6.9,Successful Raise,Netcapital,Crowdfunding,Equity,Other,,$99,"$10,000","$100,000","$56,492",56.5%,#NAME?,#NAME?,0,Involved
217,,2017-09-19,2018-02-02,136,19.4,Failed To Raise,Netcapital,Crowdfunding,Equity,Technology/Software,,$99,"$10,000","$100,000","$11,469",11.5%,#NAME?,#NAME?,0,Split Mountain
216,,2017-09-19,2017-10-30,41,5.9,Successful Raise,Netcapital,Crowdfunding,Other Security Type,Other,,$99,"$10,000","$500,000","$199,672",39.9%,#NAME?,#NAME?,0,Rapunzl
215,,2017-09-19,2017-10-16,27,3.9,Successful Raise,Netcapital,Crowdfunding,Equity,Other,,$99,"$10,000","$250,000","$21,418",8.6%,#NAME?,#NAME?,0,Hugy
214,,2017-09-19,2017-10-02,13,1.9,Successful Raise,Netcapital,Crowdfunding,Other Security Type,Technology/Software,,$100,"$10,000","$500,000","$10,800",2.2%,#NAME?,#NAME?,0,Lafayette Raceway
213,,2017-09-19,2017-10-02,13,1.9,Failed To Raise,SeedInvest,CF and Reg D,Debt,Sports,,$500,"$200,000","$1,000,000","$6,000",0.6%,#NAME?,#NAME?,0,Snowledge
211,,2017-09-19,2017-11-17,59,8.4,Failed To Raise,SeedInvest,CF and Reg D,Equity,Technology/Software,,$500,"$500,000","$1,000,000","$13,951",1.4%,#NAME?,#NAME?,0,Letz
210,,2017-09-19,2017-09-29,10,1.4,Failed To Raise,SeedInvest,CF and Reg D,Debt,Other,,$500,"$150,000","$1,070,000","$5,100",0.5%,#NAME?,#NAME?,0,CentSai
209,,2017-09-19,2017-10-13,24,3.4,Failed To Raise,SeedInvest,CF and Reg D,Debt,Technology/Software,,$500,"$125,000","$1,000,000","$23,000",2.3%,#NAME?,#NAME?,0,Modamily
208,,2017-09-19,2017-10-24,35,5.0,Failed To Raise,SeedInvest,CF and Reg D,Debt,Sports,,$500,"$250,000","$1,000,000","$20,600",2.1%,#NAME?,#NAME?,0,Rivalcade
207,,2017-09-19,2017-11-17,59,8.4,Successful Raise,SeedInvest,CF and Reg D,Debt,Other,,$500,"$250,000","$500,000","$282,860",56.6%,#NAME?,#NAME?,0,Stemless
206,,2017-09-19,2017-11-17,59,8.4,Failed To Raise,SeedInvest,CF and Reg D,Equity,Technology/Software,,$500,"$200,000","$600,000","$37,445",6.2%,#NAME?,#NAME?,0,GuestOf
205,,2017-09-19,2017-10-16,27,3.9,Failed To Raise,SeedInvest,CF and Reg D,Equity,Other,,$500,"$200,000","$850,000","$24,603",2.9%,#NAME?,#NAME?,0,Logic Products
204,,2017-09-19,2017-11-17,59,8.4,Successful Raise,SeedInvest,CF and Reg D,Other Security Type,Food & Beverage,,$500,"$200,000","$1,070,000","$560,535",52.4%,#NAME?,#NAME?,0,PieShell
203,,2017-09-19,2017-11-17,59,8.4,Failed To Raise,SeedInvest,CF and Reg D,Equity,Other,,$500,"$100,000","$1,070,000","$792,178",74.0%,#NAME?,#NAME?,0,Commerce.AI
202,,2017-09-19,2017-10-25,36,5.1,Failed To Raise,SeedInvest,CF and Reg D,Equity,Technology/Software,,$500,"$450,000","$2,700,000","$193,686",7.2%,#NAME?,#NAME?,0,Ravean (original)
201,,2017-09-19,2017-11-17,59,8.4,Successful Raise,SeedInvest,CF and Reg D,Debt,Technology/Software,,$500,"$25,000","$1,000,000","$353,935",35.4%,#NAME?,#NAME?,0,CrediBLL
200,,2017-09-19,2017-11-17,59,8.4,Failed To Raise,SeedInvest,CF and Reg D,Debt,Technology/Software,,$500,"$300,000","$750,000","$44,700",6.0%,#NAME?,#NAME?,0,Text To Ticket
242,1716266,2017-09-21,2017-12-13,83,11.9,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$100,"$10,000","$107,000","$23,850",22.3%,#NAME?,#NAME?,67,Ovanova
244,1714515,2017-09-25,2017-11-29,65,9.3,Failed To Raise,Netcapital,Crowdfunding,Equity,Technology/Software,,$99,"$10,000","$107,000",$580,0.5%,#NAME?,#NAME?,0,Bitesize
246,1716072,2017-09-27,2018-04-02,187,26.7,Successful Raise,Netcapital,Crowdfunding,Equity,Technology/Software,,$99,"$10,000","$1,069,992","$13,860",1.3%,#NAME?,#NAME?,0,Fathom
245,1705841,2017-09-27,2018-01-02,97,13.9,Failed To Raise,Netcapital,Crowdfunding,Equity,Other,,$99,"$10,000","$106,999","$1,554",1.5%,#NAME?,#NAME?,1,perceptre
259,1716903,2017-10-02,2018-11-01,395,56.4,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$245,"$10,000","$1,070,000","$230,451",21.5%,#NAME?,#NAME?,311,Atmos
258,1717073,2017-10-02,2018-08-29,331,47.3,Successful Raise,StartEngine,Crowdfunding,Equity,Food & Beverage,,$100,"$10,000","$107,000","$62,983",58.9%,#NAME?,#NAME?,219,Vampire Gourmet Bloody Mary
257,,2017-10-02,2017-12-11,70,10.0,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$250,"$9,999","$1,069,999","$253,826",23.7%,#NAME?,#NAME?,491,Care2
256,1718026,2017-10-02,2017-12-27,86,12.3,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$100,"$10,000","$100,000","$21,600",21.6%,#NAME?,#NAME?,52,ICFB Productions
255,1716906,2017-10-02,2017-12-27,86,12.3,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$200,"$10,000","$1,070,000","$33,775",3.2%,#NAME?,#NAME?,32,Martell Broadcasting Systems
254,1715555,2017-10-02,2017-12-27,86,12.3,Failed To Raise,StartEngine,Crowdfunding,Equity,Other,,$200,"$10,000","$107,000","$1,274",1.2%,#NAME?,#NAME?,6,The Tetons Group
253,1716974,2017-10-02,2018-03-25,174,24.9,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$499,"$9,999","$107,000","$107,000",100.0%,#NAME?,#NAME?,82,Witfoo
252,1710400,2017-10-02,2018-04-09,189,27.0,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$200,"$10,000","$400,000","$55,635",13.9%,#NAME?,#NAME?,142,Volaero Drones
251,1717946,2017-10-02,2017-12-28,87,12.4,Successful Raise,StartEngine,Crowdfunding,Equity,"Medical, Health and Well Being",,$100,"$10,000","$100,000","$100,000",100.0%,#NAME?,#NAME?,148,Jasperate
250,1696893,2017-10-02,2018-03-28,177,25.3,Successful Raise,StartEngine,Crowdfunding,Equity,"Medical, Health and Well Being",,$100,"$10,000","$107,000","$23,191",21.7%,#NAME?,#NAME?,70,Lifebridge 10000
249,1715459,2017-10-02,2017-12-28,87,12.4,Failed To Raise,StartEngine,Crowdfunding,Equity,Other,,$160,"$10,000","$107,000","$6,200",5.8%,#NAME?,#NAME?,18,Perfect Price Auto
248,1718275,2017-10-02,2017-12-29,88,12.6,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$500,"$10,000","$107,000","$32,850",30.7%,#NAME?,#NAME?,47,Pax
266,1716374,2017-10-05,2018-05-13,220,31.4,Failed To Raise,Wefunder,Crowdfunding,Equity,Food & Beverage,,$250,"$100,000","$1,070,000","$138,697",13.0%,#NAME?,#NAME?,141,San Francisco East Bay Brewing
265,1707358,2017-10-05,2018-03-30,176,25.1,Successful Raise,Wefunder,Crowdfunding,Equity,Food & Beverage,,$200,"$300,000","$1,070,000","$314,902",29.4%,#NAME?,#NAME?,392,Mission Brewery
264,1718399,2017-10-05,2017-12-18,74,10.6,Successful Raise,StartEngine,Crowdfunding,Equity,Other,,$150,"$10,000","$107,000","$13,500",12.6%,#NAME?,#NAME?,30,Wetboard
263,1715971,2017-10-05,2017-12-04,60,8.6,Failed To Raise,StartEngine,Crowdfunding,Equity,Other,,$500,"$10,000","$1,070,000","$6,200",0.6%,#NAME?,#NAME?,5,Perserbid
262,1669753,2017-10-05,2017-12-08,64,9.1,Failed To Raise,SeedInvest,CF and Reg D,SAFE/CN,Other,,$500,"$125,000","$250,000","$61,433",24.6%,#NAME?,#NAME?,0,WhoseYourLandlord
261,1649856,2017-10-05,2017-11-17,43,6.1,Successful Raise,SeedInvest,CF and Reg D,Equity,Food & Beverage,,$500,"$400,000","$2,000,000","$615,886",30.8%,#NAME?,#NAME?,0,Greensbury Market
260,,2017-10-05,2017-12-03,59,8.4,Failed To Raise,SeedInvest,CF and Reg D,Equity,Food & Beverage,,$500,"$125,000","$1,070,000","$335,247",31.3%,#NAME?,#NAME?,0,SouPure
268,1717014,2017-10-09,2018-01-31,114,16.3,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$200,"$10,000","$1,070,000","$18,337",1.7%,#NAME?,#NAME?,34,iJuze Corporation
276,1733164,2017-10-11,2018-07-10,272,38.9,Successful Raise,StartEngine,Crowdfunding,Revenue Share,Film and Video,,$100,"$10,000","$100,000","$81,303",81.3%,#NAME?,#NAME?,293,Kind Katie Movie
275,1718757,2017-10-11,2018-04-30,201,28.7,Successful Raise,StartEngine,Crowdfunding,Equity,Travel and Adventure,,$200,"$10,000","$1,070,000","$155,536",14.5%,#NAME?,#NAME?,127,Samsara Luggage
274,1717800,2017-10-11,2018-02-28,140,20.0,Successful Raise,Netcapital,Crowdfunding,Other Security Type,Fashion,,$101,"$10,000","$1,000,000","$30,125",3.0%,#NAME?,#NAME?,0,Charlotte's Closet
273,1710909,2017-10-11,2018-04-16,187,26.7,Successful Raise,Netcapital,CF and Reg D,Equity,Technology/Software,,$101,"$10,000","$1,069,997","$402,048",37.6%,#NAME?,#NAME?,0,Home61
272,1718518,2017-10-11,2017-12-11,61,8.7,Successful Raise,Microventures,Crowdfunding,Equity,Technology/Software,,$100,"$50,000","$570,000","$263,396",46.2%,#NAME?,#NAME?,271,SuperdopeTV
271,1715237,2017-10-11,2017-12-08,58,8.3,Successful Raise,Microventures,Crowdfunding,Revenue Share,Film and Video,,$100,"$100,000","$1,070,000","$124,398",11.6%,#NAME?,#NAME?,286,Hebrew Hammer vs. Hitler
